,Scores,Alive_Duration,Epsilon_Discount,Learning_Rate,Discount_Rate
496,0,186,0.9998,0.01,0.95
497,0,186,0.9998,0.01,0.95
498,2,186,0.9998,0.01,0.95
499,1,186,0.9998,0.01,0.95
500,0,186,0.9998,0.01,0.95
501,0,186,0.9998,0.01,0.95
502,0,186,0.9998,0.01,0.95
503,0,186,0.9998,0.01,0.95
504,0,186,0.9998,0.01,0.95
505,0,186,0.9998,0.01,0.95
506,2,186,0.9998,0.01,0.95
507,1,186,0.9998,0.01,0.95
508,1,186,0.9998,0.01,0.95
509,0,186,0.9998,0.01,0.95
510,2,186,0.9998,0.01,0.95
511,0,186,0.9998,0.01,0.95
512,0,186,0.9998,0.01,0.95
513,1,186,0.9998,0.01,0.95
514,1,186,0.9998,0.01,0.95
515,0,186,0.9998,0.01,0.95
516,0,186,0.9998,0.01,0.95
517,0,186,0.9998,0.01,0.95
518,0,186,0.9998,0.01,0.95
519,0,186,0.9998,0.01,0.95
520,2,186,0.9998,0.01,0.95
521,0,186,0.9998,0.01,0.95
522,0,186,0.9998,0.01,0.95
523,0,186,0.9998,0.01,0.95
524,1,186,0.9998,0.01,0.95
525,1,186,0.9998,0.01,0.95
526,0,186,0.9998,0.01,0.95
527,0,186,0.9998,0.01,0.95
528,1,186,0.9998,0.01,0.95
529,0,186,0.9998,0.01,0.95
530,1,186,0.9998,0.01,0.95
531,0,186,0.9998,0.01,0.95
532,0,186,0.9998,0.01,0.95
533,1,186,0.9998,0.01,0.95
534,0,186,0.9998,0.01,0.95
535,0,186,0.9998,0.01,0.95
536,0,186,0.9998,0.01,0.95
537,0,186,0.9998,0.01,0.95
538,3,186,0.9998,0.01,0.95
539,1,186,0.9998,0.01,0.95
540,0,186,0.9998,0.01,0.95
541,1,186,0.9998,0.01,0.95
542,0,186,0.9998,0.01,0.95
543,2,186,0.9998,0.01,0.95
544,1,186,0.9998,0.01,0.95
545,1,186,0.9998,0.01,0.95
546,1,186,0.9998,0.01,0.95
547,0,186,0.9998,0.01,0.95
548,2,186,0.9998,0.01,0.95
549,0,186,0.9998,0.01,0.95
550,0,186,0.9998,0.01,0.95
551,0,186,0.9998,0.01,0.95
552,0,186,0.9998,0.01,0.95
553,0,186,0.9998,0.01,0.95
554,0,186,0.9998,0.01,0.95
555,0,186,0.9998,0.01,0.95
556,2,186,0.9998,0.01,0.95
557,3,186,0.9998,0.01,0.95
558,0,186,0.9998,0.01,0.95
559,0,186,0.9998,0.01,0.95
560,0,186,0.9998,0.01,0.95
561,2,186,0.9998,0.01,0.95
562,0,186,0.9998,0.01,0.95
563,0,186,0.9998,0.01,0.95
564,0,186,0.9998,0.01,0.95
565,1,186,0.9998,0.01,0.95
566,1,186,0.9998,0.01,0.95
567,0,186,0.9998,0.01,0.95
568,0,186,0.9998,0.01,0.95
569,0,186,0.9998,0.01,0.95
570,1,186,0.9998,0.01,0.95
571,0,186,0.9998,0.01,0.95
572,0,186,0.9998,0.01,0.95
573,1,186,0.9998,0.01,0.95
574,0,186,0.9998,0.01,0.95
575,0,186,0.9998,0.01,0.95
576,1,186,0.9998,0.01,0.95
577,0,186,0.9998,0.01,0.95
578,0,186,0.9998,0.01,0.95
579,2,186,0.9998,0.01,0.95
580,0,186,0.9998,0.01,0.95
581,0,186,0.9998,0.01,0.95
582,2,186,0.9998,0.01,0.95
583,1,186,0.9998,0.01,0.95
584,3,186,0.9998,0.01,0.95
585,0,186,0.9998,0.01,0.95
586,0,186,0.9998,0.01,0.95
587,2,186,0.9998,0.01,0.95
588,1,186,0.9998,0.01,0.95
589,0,186,0.9998,0.01,0.95
590,0,186,0.9998,0.01,0.95
591,0,186,0.9998,0.01,0.95
592,0,186,0.9998,0.01,0.95
593,0,186,0.9998,0.01,0.95
594,0,186,0.9998,0.01,0.95
595,4,186,0.9998,0.01,0.95
596,0,186,0.9998,0.01,0.95
597,1,186,0.9998,0.01,0.95
598,0,186,0.9998,0.01,0.95
599,0,186,0.9998,0.01,0.95
600,1,186,0.9998,0.01,0.95
601,0,186,0.9998,0.01,0.95
602,0,186,0.9998,0.01,0.95
603,1,186,0.9998,0.01,0.95
604,0,186,0.9998,0.01,0.95
605,1,186,0.9998,0.01,0.95
606,0,186,0.9998,0.01,0.95
607,1,186,0.9998,0.01,0.95
608,2,186,0.9998,0.01,0.95
609,0,186,0.9998,0.01,0.95
610,0,186,0.9998,0.01,0.95
611,0,186,0.9998,0.01,0.95
612,0,186,0.9998,0.01,0.95
613,0,186,0.9998,0.01,0.95
614,1,186,0.9998,0.01,0.95
615,0,186,0.9998,0.01,0.95
616,2,186,0.9998,0.01,0.95
617,3,186,0.9998,0.01,0.95
618,4,186,0.9998,0.01,0.95
619,0,186,0.9998,0.01,0.95
620,1,186,0.9998,0.01,0.95
621,3,186,0.9998,0.01,0.95
622,0,186,0.9998,0.01,0.95
623,0,186,0.9998,0.01,0.95
624,1,186,0.9998,0.01,0.95
625,1,186,0.9998,0.01,0.95
626,0,186,0.9998,0.01,0.95
627,0,186,0.9998,0.01,0.95
628,0,186,0.9998,0.01,0.95
629,2,186,0.9998,0.01,0.95
630,3,186,0.9998,0.01,0.95
631,0,186,0.9998,0.01,0.95
632,0,186,0.9998,0.01,0.95
633,0,186,0.9998,0.01,0.95
634,0,186,0.9998,0.01,0.95
635,0,186,0.9998,0.01,0.95
636,0,186,0.9998,0.01,0.95
637,1,186,0.9998,0.01,0.95
638,0,186,0.9998,0.01,0.95
639,1,186,0.9998,0.01,0.95
640,0,186,0.9998,0.01,0.95
641,2,186,0.9998,0.01,0.95
642,3,186,0.9998,0.01,0.95
643,2,186,0.9998,0.01,0.95
644,1,186,0.9998,0.01,0.95
645,1,186,0.9998,0.01,0.95
646,0,186,0.9998,0.01,0.95
647,2,186,0.9998,0.01,0.95
648,0,186,0.9998,0.01,0.95
649,1,186,0.9998,0.01,0.95
650,2,186,0.9998,0.01,0.95
651,2,186,0.9998,0.01,0.95
652,0,186,0.9998,0.01,0.95
653,1,186,0.9998,0.01,0.95
654,0,186,0.9998,0.01,0.95
655,2,186,0.9998,0.01,0.95
656,0,186,0.9998,0.01,0.95
657,2,186,0.9998,0.01,0.95
658,0,186,0.9998,0.01,0.95
659,1,186,0.9998,0.01,0.95
660,3,186,0.9998,0.01,0.95
661,4,186,0.9998,0.01,0.95
662,0,186,0.9998,0.01,0.95
663,0,186,0.9998,0.01,0.95
664,2,186,0.9998,0.01,0.95
665,2,186,0.9998,0.01,0.95
666,0,186,0.9998,0.01,0.95
667,1,186,0.9998,0.01,0.95
668,1,186,0.9998,0.01,0.95
669,1,186,0.9998,0.01,0.95
670,4,186,0.9998,0.01,0.95
671,2,186,0.9998,0.01,0.95
672,0,186,0.9998,0.01,0.95
673,2,186,0.9998,0.01,0.95
674,1,186,0.9998,0.01,0.95
675,2,186,0.9998,0.01,0.95
676,0,186,0.9998,0.01,0.95
677,0,186,0.9998,0.01,0.95
678,0,186,0.9998,0.01,0.95
679,2,186,0.9998,0.01,0.95
680,0,186,0.9998,0.01,0.95
681,1,186,0.9998,0.01,0.95
682,0,186,0.9998,0.01,0.95
683,2,186,0.9998,0.01,0.95
684,1,186,0.9998,0.01,0.95
685,4,186,0.9998,0.01,0.95
686,2,186,0.9998,0.01,0.95
687,2,186,0.9998,0.01,0.95
688,0,186,0.9998,0.01,0.95
689,0,186,0.9998,0.01,0.95
690,0,186,0.9998,0.01,0.95
691,1,186,0.9998,0.01,0.95
692,1,186,0.9998,0.01,0.95
693,0,186,0.9998,0.01,0.95
694,0,186,0.9998,0.01,0.95
695,0,186,0.9998,0.01,0.95
696,2,186,0.9998,0.01,0.95
697,1,186,0.9998,0.01,0.95
698,1,186,0.9998,0.01,0.95
699,2,186,0.9998,0.01,0.95
700,0,186,0.9998,0.01,0.95
701,0,186,0.9998,0.01,0.95
702,0,186,0.9998,0.01,0.95
703,2,186,0.9998,0.01,0.95
704,0,186,0.9998,0.01,0.95
705,1,186,0.9998,0.01,0.95
706,0,186,0.9998,0.01,0.95
707,1,186,0.9998,0.01,0.95
708,0,186,0.9998,0.01,0.95
709,1,186,0.9998,0.01,0.95
710,0,186,0.9998,0.01,0.95
711,0,186,0.9998,0.01,0.95
712,0,186,0.9998,0.01,0.95
713,0,186,0.9998,0.01,0.95
714,0,186,0.9998,0.01,0.95
715,0,186,0.9998,0.01,0.95
716,0,186,0.9998,0.01,0.95
717,0,186,0.9998,0.01,0.95
718,1,186,0.9998,0.01,0.95
719,0,186,0.9998,0.01,0.95
720,1,186,0.9998,0.01,0.95
721,1,186,0.9998,0.01,0.95
722,0,186,0.9998,0.01,0.95
723,2,186,0.9998,0.01,0.95
724,0,186,0.9998,0.01,0.95
725,0,186,0.9998,0.01,0.95
726,1,186,0.9998,0.01,0.95
727,1,186,0.9998,0.01,0.95
