,Scores,Alive_Duration
2134,11,416
2135,8,419
2136,4,205
2137,8,304
2138,2,108
2139,14,707
2140,4,134
2141,13,681
2142,7,308
2143,11,427
2144,13,492
2145,1,37
2146,4,181
2147,4,235
2148,7,161
2149,2,47
2150,11,452
2151,14,523
2152,7,243
2153,16,748
2154,15,600
2155,12,420
2156,9,363
2157,8,305
2158,5,241
2159,7,341
2160,8,268
2161,1,48
2162,6,298
2163,14,439
2164,1,82
2165,13,558
2166,11,431
2167,14,587
2168,0,52
2169,5,276
2170,5,196
2171,10,299
2172,6,165
2173,5,172
2174,11,292
2175,4,193
2176,5,200
2177,5,197
2178,1,48
2179,9,389
2180,9,374
2181,15,760
2182,16,748
2183,7,344
2184,4,179
2185,10,307
2186,7,182
2187,1,49
2188,12,449
2189,9,407
2190,13,379
2191,16,636
2192,5,279
2193,10,406
2194,7,200
2195,26,900
2196,7,358
2197,4,186
2198,8,181
2199,7,258
2200,6,302
2201,5,320
2202,11,428
2203,16,618
2204,8,259
2205,10,378
2206,12,520
2207,4,157
2208,15,514
2209,11,501
2210,8,291
2211,2,93
2212,7,354
2213,14,618
2214,4,230
2215,11,514
2216,4,245
2217,4,155
2218,12,440
2219,5,144
2220,5,177
2221,4,136
2222,7,324
2223,12,447
2224,4,216
2225,7,219
2226,10,390
2227,11,385
2228,5,169
2229,5,203
2230,14,492
2231,2,125
2232,10,291
2233,10,335
2234,2,134
2235,14,449
2236,3,93
2237,9,391
2238,8,401
2239,6,266
2240,3,206
2241,16,604
2242,3,119
2243,14,653
2244,10,454
2245,8,321
2246,2,71
2247,10,246
2248,13,614
2249,3,159
2250,3,130
2251,6,217
2252,6,274
2253,3,121
2254,8,456
2255,5,220
2256,8,303
2257,5,192
2258,13,477
2259,14,646
2260,5,130
2261,11,457
2262,7,242
2263,10,469
2264,8,329
2265,4,106
2266,7,217
2267,6,252
2268,12,489
2269,10,428
2270,5,247
2271,11,285
2272,7,273
2273,9,396
2274,1,61
2275,12,423
2276,5,194
2277,5,234
2278,4,176
2279,7,254
2280,16,470
2281,6,298
2282,2,184
2283,8,366
2284,13,357
2285,0,40
2286,12,428
2287,12,442
2288,9,299
2289,14,418
2290,7,239
2291,17,503
2292,9,282
2293,5,273
2294,0,28
2295,6,199
2296,4,171
2297,1,55
2298,10,426
2299,3,125
2300,11,422
2301,9,439
2302,7,301
2303,4,176
2304,8,408
2305,14,540
2306,14,426
2307,8,370
2308,18,650
2309,9,253
2310,5,230
2311,6,268
2312,0,28
2313,4,123
2314,11,472
2315,14,514
2316,14,636
2317,2,92
2318,2,76
2319,11,454
2320,4,246
2321,9,276
2322,5,269
2323,11,503
2324,14,389
2325,5,186
2326,2,78
2327,16,539
2328,14,598
2329,8,241
2330,10,506
2331,13,459
2332,11,417
2333,10,471
2334,7,359
2335,7,250
2336,10,360
2337,10,482
2338,5,233
2339,2,137
2340,11,431
2341,4,250
2342,6,142
2343,9,329
2344,5,170
2345,5,285
2346,4,140
2347,4,161
2348,8,236
2349,5,137
2350,22,743
2351,5,276
2352,6,168
2353,17,534
2354,4,227
2355,23,966
2356,2,131
2357,8,273
2358,8,419
2359,4,217
2360,4,206
2361,0,55
2362,10,390
2363,11,478
2364,18,696
2365,4,248
2366,2,131
2367,15,463
2368,11,428
2369,3,171
2370,10,381
2371,5,181
2372,11,364
2373,10,259
2374,2,120
2375,1,98
2376,6,252
2377,13,318
2378,9,377
2379,4,138
2380,11,376
2381,11,352
2382,3,111
2383,1,56
2384,8,340
2385,7,208
2386,14,449
2387,13,406
2388,19,477
2389,13,418
2390,6,197
2391,5,177
2392,7,243
2393,7,215
2394,7,173
2395,6,199
2396,2,133
2397,14,441
2398,16,558
2399,8,246
2400,21,663
2401,13,433
2402,4,235
2403,34,1139
2404,2,72
2405,16,489
2406,6,225
2407,27,1094
2408,23,868
2409,11,508
2410,7,236
2411,9,368
2412,9,393
2413,11,383
2414,7,276
2415,6,173
2416,9,347
2417,5,187
2418,6,207
2419,8,324
2420,6,152
2421,2,114
2422,4,142
2423,11,427
2424,15,701
2425,7,361
2426,6,212
2427,11,432
2428,15,630
2429,11,413
2430,13,501
2431,4,119
2432,11,379
2433,8,347
2434,9,409
2435,8,287
2436,9,296
2437,1,42
2438,19,685
2439,14,642
2440,15,463
2441,13,449
2442,3,57
2443,0,21
2444,11,492
2445,10,366
2446,3,121
2447,7,301
2448,14,531
2449,7,235
2450,17,574
2451,9,425
2452,15,589
2453,8,317
2454,5,202
2455,7,227
2456,6,252
2457,12,298
2458,11,431
2459,11,488
2460,12,472
2461,11,404
2462,17,649
2463,6,201
2464,2,124
2465,4,104
2466,0,32
2467,19,764
2468,12,482
2469,11,326
2470,14,518
2471,1,44
2472,25,819
2473,5,173
2474,19,662
2475,16,644
2476,0,24
2477,5,164
2478,9,422
2479,12,509
2480,8,313
2481,12,415
2482,20,629
2483,13,491
2484,14,562
2485,13,417
2486,2,106
2487,2,79
2488,5,158
2489,3,108
2490,18,636
2491,9,311
2492,6,179
2493,8,290
2494,11,256
2495,15,449
2496,11,369
2497,7,335
2498,11,489
2499,6,228
2500,6,219
2501,9,367
2502,10,389
2503,8,341
2504,4,174
2505,2,101
2506,9,302
2507,13,499
2508,9,346
2509,16,566
2510,1,65
2511,29,1015
2512,14,472
2513,12,348
2514,5,143
2515,14,434
2516,10,207
2517,18,695
2518,9,392
2519,12,503
2520,13,487
2521,5,194
2522,4,118
2523,2,116
2524,10,405
2525,12,468
2526,9,253
2527,2,120
2528,8,255
2529,4,113
2530,15,514
2531,13,559
2532,0,22
2533,9,387
2534,8,276
2535,13,426
2536,4,88
2537,6,175
2538,6,266
2539,14,560
2540,9,306
2541,4,101
2542,11,452
2543,31,946
2544,10,292
2545,18,828
2546,11,537
2547,8,420
2548,4,194
2549,14,366
2550,13,400
2551,9,261
2552,8,331
2553,17,493
2554,25,1047
2555,7,310
2556,13,432
2557,5,164
2558,3,188
2559,5,236
2560,5,151
2561,13,393
2562,9,408
2563,10,431
2564,4,223
2565,1,51
2566,6,212
2567,13,447
2568,1,54
2569,5,157
2570,3,132
2571,15,528
2572,17,781
2573,8,231
2574,3,131
2575,0,26
2576,7,227
2577,3,175
2578,15,541
2579,27,1017
2580,11,518
2581,8,269
2582,3,116
2583,6,229
2584,13,505
2585,5,200
2586,9,352
2587,7,335
2588,5,298
2589,17,704
2590,10,385
2591,7,342
2592,12,410
2593,19,549
2594,8,346
2595,9,272
2596,12,426
2597,10,290
2598,18,729
2599,9,385
2600,11,438
2601,19,714
2602,5,210
2603,17,725
2604,19,663
2605,4,85
2606,4,139
2607,11,348
2608,16,595
2609,4,224
2610,17,662
2611,6,241
2612,11,461
2613,23,785
2614,11,363
2615,19,548
2616,2,51
2617,14,512
2618,14,525
2619,24,724
2620,12,334
2621,10,293
2622,6,176
2623,2,70
2624,6,237
2625,15,497
2626,22,710
2627,10,392
2628,5,235
2629,7,232
2630,19,631
2631,11,412
2632,11,296
2633,19,520
2634,1,117
2635,7,298
2636,12,405
2637,5,178
2638,13,475
2639,0,150
2640,13,476
2641,6,194
2642,10,330
2643,5,163
2644,22,932
2645,17,636
2646,8,285
2647,11,548
2648,1,81
2649,9,267
2650,6,213
2651,4,236
2652,1,53
2653,5,212
2654,15,767
2655,4,239
2656,4,204
2657,1,49
2658,2,121
2659,9,368
2660,4,114
2661,20,651
2662,11,380
2663,17,769
2664,8,288
2665,36,1150
2666,16,484
2667,15,687
2668,7,301
2669,14,483
2670,6,154
2671,18,707
2672,8,258
2673,13,535
2674,8,295
2675,10,348
2676,13,373
2677,9,229
2678,17,559
2679,12,469
2680,21,662
2681,14,468
2682,20,786
2683,4,120
2684,5,274
2685,8,419
2686,27,1140
2687,6,217
2688,6,256
2689,2,74
2690,8,303
2691,8,239
2692,13,364
2693,6,262
2694,14,483
2695,5,214
2696,5,238
2697,13,428
2698,10,327
2699,25,947
2700,4,221
2701,18,793
2702,5,216
2703,6,267
2704,2,41
2705,10,429
2706,5,166
2707,16,532
2708,8,314
2709,10,284
2710,6,238
2711,4,165
2712,13,616
2713,0,44
2714,6,152
2715,15,552
2716,16,573
2717,26,902
2718,17,553
2719,5,214
2720,8,323
2721,21,716
2722,9,255
2723,22,675
2724,2,74
2725,21,616
2726,18,626
2727,11,473
2728,8,295
2729,8,266
2730,7,240
2731,19,653
2732,17,695
2733,6,275
2734,5,220
2735,7,240
2736,27,935
2737,6,249
2738,4,124
2739,15,686
2740,9,388
2741,7,330
2742,21,735
2743,5,135
2744,10,394
2745,17,714
2746,14,445
2747,11,526
2748,13,498
2749,4,170
2750,26,907
2751,6,177
2752,7,266
2753,16,558
2754,27,970
2755,15,471
2756,11,495
2757,9,388
2758,6,111
2759,13,440
2760,3,114
2761,22,743
2762,12,369
2763,25,978
2764,6,150
2765,6,257
2766,16,635
2767,12,397
2768,12,503
2769,25,814
2770,14,397
2771,10,345
2772,14,519
2773,10,276
2774,16,573
2775,13,400
2776,3,159
2777,27,959
2778,0,38
2779,14,480
2780,5,300
2781,13,371
2782,14,588
2783,4,220
2784,9,400
2785,16,493
2786,9,179
2787,16,456
2788,12,441
2789,1,99
2790,21,709
2791,19,728
2792,7,317
2793,14,439
2794,18,698
2795,5,235
2796,6,279
2797,12,401
2798,3,77
2799,28,1003
2800,13,507
2801,10,452
2802,11,452
2803,17,540
2804,12,416
2805,11,448
2806,20,926
2807,8,279
2808,0,24
2809,17,519
2810,20,577
2811,23,909
2812,11,417
2813,4,232
2814,21,757
2815,1,26
2816,26,909
2817,8,350
2818,14,475
2819,11,344
2820,16,509
2821,18,719
2822,14,540
2823,16,641
2824,16,594
2825,7,277
2826,11,339
2827,10,360
2828,15,638
2829,7,272
2830,15,425
2831,3,90
2832,23,717
2833,13,579
2834,3,114
2835,28,859
2836,8,285
2837,16,678
2838,4,138
2839,17,715
2840,1,66
2841,14,449
2842,10,362
2843,6,183
2844,20,654
2845,10,350
2846,5,215
2847,9,337
2848,24,958
2849,13,436
2850,9,428
2851,6,241
2852,14,536
2853,12,429
2854,9,406
2855,4,159
2856,15,575
2857,21,882
2858,5,157
2859,13,382
2860,1,54
2861,21,634
2862,23,759
2863,13,445
2864,8,313
2865,18,777
2866,9,244
2867,20,720
2868,16,420
2869,6,228
2870,7,226
2871,20,679
2872,12,354
2873,17,544
2874,11,494
2875,5,129
2876,4,182
2877,4,155
2878,7,328
2879,22,681
2880,17,601
2881,25,945
2882,2,63
2883,19,771
2884,26,917
2885,8,365
2886,12,542
2887,13,592
2888,22,800
2889,8,379
2890,6,315
2891,16,538
2892,27,1038
2893,30,1115
2894,10,356
2895,11,498
2896,17,517
2897,9,202
2898,11,384
2899,10,421
2900,11,409
2901,20,755
2902,19,661
2903,26,877
2904,14,743
2905,25,977
2906,22,779
2907,9,325
2908,3,125
2909,7,249
2910,6,283
2911,19,502
2912,18,786
2913,19,683
2914,7,244
2915,4,150
2916,4,137
2917,2,129
2918,0,23
2919,6,236
2920,9,352
2921,6,240
2922,1,48
2923,2,94
2924,11,336
2925,27,889
2926,18,701
2927,16,569
2928,15,577
2929,1,55
2930,26,938
2931,13,534
2932,12,475
2933,6,191
2934,23,865
2935,16,619
2936,22,640
2937,12,380
2938,5,184
2939,12,543
2940,11,399
2941,5,229
2942,24,997
2943,25,784
2944,15,604
2945,11,384
2946,34,1271
2947,26,1022
2948,4,161
2949,22,757
2950,12,456
2951,7,253
2952,19,768
2953,15,588
2954,14,555
2955,4,212
2956,9,317
2957,10,352
2958,12,396
2959,1,67
2960,23,966
2961,20,495
2962,22,919
2963,12,422
2964,20,718
2965,17,589
2966,16,563
2967,15,555
2968,8,249
2969,26,893
2970,8,310
2971,10,256
2972,13,547
2973,20,628
2974,13,405
2975,30,1081
2976,8,274
2977,28,1028
2978,19,626
2979,24,830
2980,13,487
2981,15,548
2982,16,720
2983,8,448
2984,21,777
2985,7,314
2986,14,455
2987,10,364
2988,16,663
2989,12,339
2990,18,738
2991,7,270
2992,7,176
2993,21,735
2994,22,749
2995,17,637
2996,11,332
2997,21,772
2998,4,164
2999,13,381
3000,11,448
3001,0,37
3002,4,202
3003,17,720
3004,16,738
3005,22,700
3006,16,641
3007,22,781
3008,13,612
3009,13,431
3010,7,294
3011,9,236
3012,15,533
3013,15,463
3014,16,563
3015,19,668
3016,8,339
3017,16,637
3018,11,281
3019,18,646
3020,12,479
3021,16,557
3022,29,929
3023,17,673
3024,22,857
3025,4,105
3026,10,325
3027,12,437
3028,37,1244
3029,12,461
3030,13,335
3031,21,771
3032,16,528
3033,12,387
3034,4,127
3035,14,526
3036,3,149
3037,9,223
3038,23,782
3039,12,433
3040,3,149
3041,12,350
3042,5,170
3043,11,361
3044,29,916
3045,22,821
3046,15,667
3047,7,254
3048,16,470
3049,11,429
3050,20,769
3051,23,760
3052,12,351
3053,15,551
3054,15,582
3055,1,40
3056,7,207
3057,15,571
3058,20,540
3059,10,369
3060,17,638
3061,8,338
3062,24,975
3063,14,608
3064,9,340
3065,23,921
3066,22,979
3067,15,563
3068,9,250
3069,17,663
3070,18,515
3071,8,330
3072,30,1099
3073,9,211
3074,23,939
3075,26,891
3076,11,347
3077,19,686
3078,4,157
3079,13,513
3080,12,478
3081,15,466
3082,16,514
3083,23,785
3084,20,685
3085,3,170
3086,12,462
3087,1,77
3088,18,577
3089,21,732
3090,3,185
3091,6,263
3092,7,276
3093,11,271
3094,5,177
3095,12,338
3096,8,277
3097,13,441
3098,26,927
3099,14,592
3100,4,140
3101,4,225
3102,13,484
3103,25,877
3104,12,258
3105,21,684
3106,4,170
3107,17,517
3108,20,796
3109,10,267
3110,12,392
3111,11,397
3112,15,487
3113,8,243
3114,4,130
3115,11,466
3116,18,721
3117,5,221
3118,16,509
3119,25,895
3120,10,383
3121,25,848
3122,1,82
3123,10,351
3124,3,156
3125,23,768
3126,18,724
3127,19,662
3128,8,293
3129,15,424
3130,9,320
3131,16,770
3132,38,1226
3133,30,1062
3134,13,472
3135,26,942
3136,7,300
3137,8,309
3138,23,939
3139,17,757
3140,34,1182
3141,11,397
3142,15,619
3143,8,337
3144,21,791
3145,3,139
3146,29,991
3147,6,203
3148,7,224
3149,18,449
3150,6,283
3151,12,395
3152,8,176
3153,14,647
3154,36,1374
3155,14,457
3156,37,1397
3157,4,205
3158,18,549
3159,30,978
3160,12,432
3161,7,291
3162,12,361
3163,12,514
3164,36,1278
3165,2,61
3166,33,1450
3167,15,551
3168,9,439
3169,15,506
3170,17,480
3171,29,916
3172,17,804
3173,9,342
3174,17,699
3175,6,329
3176,9,333
3177,20,835
3178,8,342
3179,31,1216
3180,20,757
3181,26,868
3182,18,691
3183,10,315
3184,7,279
3185,27,1004
3186,37,1212
3187,9,435
3188,6,159
3189,14,557
3190,30,1042
3191,15,645
3192,20,753
3193,5,204
3194,29,1068
3195,18,449
3196,21,883
3197,21,830
3198,10,402
3199,4,60
3200,11,384
3201,7,290
3202,1,38
3203,35,1138
3204,7,236
3205,12,520
3206,4,165
3207,25,850
3208,12,352
3209,14,565
3210,8,236
3211,36,1349
3212,9,314
3213,13,675
3214,13,444
3215,27,938
3216,5,235
3217,5,184
3218,16,604
3219,19,791
3220,7,266
3221,18,460
3222,15,486
3223,10,275
3224,8,312
3225,10,336
3226,12,430
3227,6,243
3228,15,553
3229,19,682
3230,13,561
3231,7,292
3232,14,634
3233,25,987
3234,30,1002
3235,15,694
3236,15,433
3237,21,722
3238,15,618
3239,10,405
3240,10,429
3241,46,1452
3242,12,410
3243,8,335
3244,25,870
3245,11,433
3246,11,426
3247,6,303
3248,24,891
3249,17,503
3250,17,524
3251,19,794
3252,23,845
3253,30,1099
3254,37,1335
3255,14,595
3256,7,350
3257,11,353
3258,2,124
3259,9,325
3260,20,822
3261,12,415
3262,21,857
3263,14,448
3264,14,476
3265,10,333
3266,4,211
3267,26,1126
3268,16,584
3269,7,225
3270,8,370
3271,13,465
3272,20,712
3273,8,320
3274,11,374
3275,19,651
3276,11,424
3277,51,1831
3278,25,939
3279,5,240
3280,14,531
3281,24,890
3282,18,723
3283,26,842
3284,16,481
3285,36,1277
3286,10,427
3287,19,618
3288,28,954
3289,21,729
3290,0,74
3291,10,319
3292,6,247
3293,15,528
3294,6,223
3295,12,475
3296,13,381
3297,9,313
3298,15,469
3299,19,602
3300,16,450
3301,13,451
3302,1,51
3303,13,464
3304,14,426
3305,21,713
3306,9,223
3307,8,333
3308,27,1088
3309,10,365
3310,12,451
3311,24,628
3312,32,1244
3313,17,669
3314,6,209
3315,22,836
3316,5,250
3317,5,198
3318,6,136
3319,24,660
3320,17,557
3321,27,964
3322,8,184
3323,21,886
3324,2,50
3325,34,1382
3326,23,716
3327,8,292
3328,9,311
3329,16,520
3330,19,666
3331,5,91
3332,32,1096
3333,15,418
3334,4,139
3335,12,378
3336,33,1323
3337,2,84
3338,19,692
3339,22,765
3340,19,741
3341,13,515
3342,16,576
3343,17,587
3344,8,284
3345,9,351
3346,6,204
3347,22,721
3348,18,705
3349,27,1029
3350,6,237
3351,9,322
3352,12,479
3353,15,571
3354,33,1276
3355,13,656
3356,18,697
3357,19,654
3358,28,1025
3359,25,961
3360,22,889
3361,9,400
3362,39,1402
3363,5,152
3364,4,145
3365,17,601
3366,33,1148
3367,35,1085
3368,22,736
3369,2,65
3370,11,434
3371,9,183
3372,17,631
3373,34,1035
3374,5,213
3375,11,316
3376,9,315
3377,3,143
3378,16,635
3379,58,1939
3380,21,879
3381,30,1174
3382,24,851
3383,7,255
3384,13,447
3385,13,389
3386,4,128
3387,15,537
3388,11,463
3389,9,345
3390,14,441
3391,16,586
3392,13,373
3393,7,311
3394,7,308
3395,14,528
3396,9,258
3397,20,868
3398,29,1057
3399,35,1271
3400,34,1119
3401,8,325
3402,16,680
3403,8,343
3404,32,1051
3405,16,560
3406,15,550
3407,29,1081
3408,18,794
3409,11,378
3410,20,732
3411,30,1107
3412,31,872
3413,5,288
3414,24,826
3415,25,876
3416,29,1125
3417,41,1321
3418,9,341
3419,22,933
3420,24,985
3421,19,624
3422,10,339
3423,24,899
3424,16,560
3425,28,1038
3426,17,616
3427,26,1177
3428,16,578
3429,3,126
3430,29,1094
3431,10,338
3432,26,740
3433,17,551
3434,20,691
3435,9,440
3436,19,684
3437,17,563
3438,29,996
3439,0,74
3440,31,1124
3441,22,653
3442,7,258
3443,16,702
3444,21,750
3445,7,201
3446,17,545
3447,29,932
3448,25,1065
3449,33,1217
3450,12,542
3451,16,617
3452,27,840
3453,4,206
3454,20,641
3455,9,371
3456,19,701
3457,18,582
3458,6,225
3459,13,523
3460,18,697
3461,9,415
3462,10,422
3463,24,972
3464,10,331
3465,24,760
3466,15,496
3467,24,810
3468,4,96
3469,47,1822
3470,9,299
3471,32,993
3472,35,1124
3473,41,1639
3474,25,938
3475,11,266
3476,22,772
3477,19,785
3478,21,790
3479,0,100
3480,8,324
3481,7,319
3482,9,446
3483,22,951
3484,7,280
3485,8,260
3486,9,336
3487,9,341
3488,15,518
3489,28,1074
3490,25,1073
3491,9,190
3492,29,934
3493,27,1062
3494,5,155
3495,21,649
3496,19,633
3497,5,263
3498,40,1272
3499,4,123
3500,13,462
3501,7,301
3502,14,481
3503,7,248
3504,13,506
3505,5,197
3506,16,482
3507,6,259
3508,24,994
3509,14,548
3510,20,754
3511,19,664
3512,22,844
3513,6,339
3514,9,218
3515,7,298
3516,8,340
3517,14,400
3518,25,953
3519,6,204
3520,34,1259
3521,27,993
3522,16,640
3523,45,1663
3524,17,542
3525,18,558
3526,8,345
3527,17,545
3528,16,543
3529,23,761
3530,7,187
3531,31,1031
3532,6,175
3533,20,656
3534,18,809
3535,6,150
3536,19,642
3537,9,247
3538,11,303
3539,14,537
3540,20,470
3541,26,915
3542,10,424
3543,25,1125
3544,8,284
3545,20,744
3546,6,217
3547,15,451
3548,7,295
3549,9,426
3550,11,450
3551,11,327
3552,13,443
3553,5,241
3554,16,508
3555,0,52
3556,20,602
3557,38,1357
3558,18,601
3559,3,176
3560,9,323
3561,45,1777
3562,25,744
3563,8,303
3564,11,322
3565,19,586
3566,45,1572
3567,21,681
3568,10,471
3569,42,1635
3570,4,110
3571,13,531
3572,46,1627
3573,31,1082
3574,12,463
3575,22,769
3576,38,1266
3577,34,1176
3578,24,941
3579,11,338
3580,20,760
3581,22,889
3582,15,552
3583,13,434
3584,17,512
3585,28,999
3586,6,195
3587,8,304
3588,27,955
3589,3,129
3590,19,673
3591,20,552
3592,20,780
3593,29,1182
3594,0,63
3595,12,343
3596,30,944
3597,35,1390
3598,19,590
3599,22,646
3600,0,273
3601,19,712
3602,4,149
3603,6,210
3604,0,27
3605,31,1149
3606,35,1481
3607,8,316
3608,16,509
3609,14,433
3610,5,209
3611,7,303
3612,12,507
3613,18,690
3614,28,837
3615,3,152
3616,20,564
3617,29,956
3618,6,255
3619,6,271
3620,4,80
3621,17,659
3622,29,1109
3623,9,412
3624,38,1373
3625,6,184
3626,8,402
3627,21,601
3628,10,365
3629,18,615
3630,6,247
3631,36,1412
3632,34,1236
3633,8,193
3634,17,528
3635,29,1103
3636,38,1473
3637,16,570
3638,16,566
3639,4,179
3640,21,733
3641,1,28
3642,19,647
3643,36,1226
3644,19,827
3645,27,935
3646,36,1460
3647,29,1045
3648,11,380
3649,17,674
3650,38,1491
3651,14,550
3652,35,1279
3653,5,184
3654,20,735
3655,13,467
3656,8,245
3657,18,649
3658,12,374
3659,26,859
3660,29,1290
3661,25,752
3662,23,818
3663,23,967
3664,6,252
3665,0,42
3666,4,185
3667,23,769
3668,7,307
3669,13,457
3670,27,917
3671,5,204
3672,21,636
3673,14,403
3674,17,566
3675,30,1211
3676,10,471
3677,17,550
3678,2,109
3679,6,237
3680,27,907
3681,23,842
3682,27,1120
3683,18,702
3684,8,286
3685,14,627
3686,29,1007
3687,22,694
3688,12,395
3689,43,1317
3690,12,378
3691,9,297
3692,37,1025
3693,22,731
3694,15,647
3695,23,826
3696,22,744
3697,37,1382
3698,58,2038
3699,19,696
3700,10,316
3701,14,406
3702,29,952
3703,5,306
3704,4,122
3705,12,359
3706,9,303
3707,35,1154
3708,36,1386
3709,16,510
3710,20,694
3711,14,535
3712,11,344
3713,4,115
3714,17,586
3715,18,614
3716,20,709
3717,29,1310
3718,19,669
3719,17,510
3720,9,409
3721,36,1232
3722,11,496
3723,22,940
3724,30,810
3725,12,437
3726,19,786
3727,12,454
3728,23,639
3729,24,945
3730,39,1141
3731,17,548
3732,16,470
3733,21,721
3734,8,289
3735,23,929
3736,21,642
3737,24,900
3738,38,1436
3739,36,1401
3740,36,1363
3741,36,1244
3742,18,645
3743,10,335
3744,47,1771
3745,17,672
3746,17,645
3747,33,1091
3748,30,985
3749,21,718
3750,17,578
3751,10,350
3752,12,570
3753,10,296
3754,15,475
3755,30,1176
3756,52,1736
3757,16,682
3758,6,244
3759,0,33
3760,21,751
3761,15,516
3762,22,831
3763,15,535
3764,16,607
3765,20,716
3766,6,221
3767,27,936
3768,16,462
3769,21,767
3770,14,443
3771,21,805
3772,23,771
3773,12,389
3774,25,862
3775,17,663
3776,12,303
3777,13,482
3778,14,488
3779,15,632
3780,20,790
3781,14,598
3782,22,746
3783,39,1410
3784,2,45
3785,27,1073
3786,12,476
3787,13,315
3788,66,2683
3789,40,1440
3790,33,1093
3791,51,1859
3792,15,646
3793,20,804
3794,8,192
3795,42,1604
3796,3,149
3797,10,372
3798,35,1275
3799,16,734
3800,33,1342
3801,37,1196
3802,16,497
3803,14,510
3804,16,537
3805,11,345
3806,6,151
3807,18,680
3808,14,548
3809,18,676
3810,28,938
3811,28,981
3812,22,731
3813,30,1118
3814,46,1737
3815,7,193
3816,33,1144
3817,25,750
3818,16,597
3819,27,1114
3820,9,400
3821,17,585
3822,21,840
3823,7,211
3824,8,281
3825,6,299
3826,46,1775
3827,22,967
3828,21,776
3829,30,928
3830,12,487
3831,38,1690
3832,14,404
3833,19,585
3834,5,243
3835,17,661
3836,31,1339
3837,9,243
3838,27,1150
3839,18,633
3840,9,281
3841,31,1214
3842,11,481
3843,12,479
3844,12,353
3845,5,222
3846,15,546
3847,19,820
3848,14,480
3849,16,662
3850,15,497
3851,13,494
3852,19,750
3853,31,1053
3854,21,825
3855,29,900
3856,9,265
3857,12,459
3858,25,1116
3859,26,871
3860,21,632
3861,29,958
3862,24,831
3863,7,266
3864,8,273
3865,2,59
3866,5,165
3867,10,306
3868,27,1059
3869,12,301
3870,9,344
3871,33,1248
3872,24,871
3873,1,55
3874,7,208
3875,24,824
3876,21,742
3877,5,114
3878,33,1045
3879,37,1391
3880,28,821
3881,35,1391
3882,21,759
3883,30,1221
3884,30,955
3885,6,183
3886,15,448
3887,16,631
3888,12,385
3889,12,410
3890,24,1144
3891,21,808
3892,7,288
3893,26,856
3894,20,696
3895,17,604
3896,33,1449
3897,5,215
3898,20,653
3899,15,420
3900,18,612
3901,31,1196
3902,63,2172
3903,19,631
3904,15,611
3905,29,1063
3906,0,238
3907,44,1682
3908,8,304
3909,5,212
3910,6,253
3911,6,158
3912,43,1814
3913,39,1248
3914,35,1178
3915,24,1041
3916,5,123
3917,14,555
3918,16,538
3919,9,321
3920,4,93
3921,10,325
3922,3,162
3923,34,1157
3924,29,1068
3925,31,1017
3926,26,1027
3927,27,933
3928,7,298
3929,12,297
3930,18,689
3931,43,1415
3932,8,319
3933,3,139
3934,38,1084
3935,44,1657
3936,21,727
3937,16,575
3938,7,201
3939,10,346
3940,23,681
3941,8,296
3942,24,734
3943,27,933
3944,21,588
3945,30,779
3946,18,597
3947,57,1949
3948,19,667
3949,14,591
3950,14,513
3951,14,500
3952,9,236
3953,32,1223
3954,6,189
3955,42,1601
3956,36,1415
3957,25,652
3958,6,222
3959,16,558
3960,22,684
3961,49,1776
3962,30,1062
3963,9,417
3964,37,1465
3965,33,1241
3966,14,402
3967,43,1588
3968,19,588
3969,16,573
3970,14,440
3971,0,82
3972,29,1052
3973,17,481
3974,41,1353
3975,46,1598
3976,3,122
3977,19,697
3978,22,710
3979,18,605
3980,18,656
3981,40,1499
3982,27,878
3983,22,647
3984,19,564
3985,49,1693
3986,27,1080
3987,21,577
3988,36,1288
3989,9,397
3990,38,1282
3991,44,1612
3992,17,530
3993,20,559
3994,24,887
3995,31,1152
3996,59,2605
3997,9,249
3998,33,1048
3999,42,1442
4000,16,510
4001,17,514
4002,55,2119
4003,16,507
4004,33,1054
4005,36,1357
4006,39,1147
4007,18,514
4008,12,558
4009,15,583
4010,15,454
4011,13,447
4012,37,1310
4013,5,251
4014,24,734
4015,14,396
4016,8,298
4017,10,165
4018,12,358
4019,47,1697
4020,31,1168
4021,25,912
4022,8,168
4023,27,883
4024,18,718
4025,29,1220
4026,11,450
4027,22,690
4028,5,140
4029,15,574
4030,4,149
4031,46,1756
4032,19,570
4033,18,669
4034,9,299
4035,5,174
4036,50,1743
4037,26,948
4038,20,774
4039,12,365
4040,14,529
4041,5,186
4042,41,1715
4043,19,608
4044,12,490
4045,42,1324
4046,45,1618
4047,17,615
4048,30,1040
4049,26,1123
4050,9,233
4051,5,165
4052,34,1094
4053,17,582
4054,4,84
4055,27,1146
4056,17,551
4057,4,139
4058,27,971
4059,20,679
4060,38,1307
4061,37,1187
4062,37,1081
4063,5,157
4064,7,164
4065,21,787
4066,18,591
4067,13,540
4068,21,877
4069,2,60
4070,13,444
4071,8,360
4072,26,1058
4073,22,594
4074,51,1840
4075,12,440
4076,35,1274
4077,20,659
4078,62,2457
4079,37,1247
4080,38,1326
4081,9,536
4082,25,889
4083,21,704
4084,44,1426
4085,32,1189
4086,31,995
4087,20,565
4088,7,202
4089,5,167
4090,1,46
4091,20,619
4092,24,856
4093,24,829
4094,30,1156
4095,35,1173
4096,17,573
4097,12,470
4098,7,254
4099,0,102
4100,21,861
