,Scores,Alive_Duration,Epsilon_Discount,Learning_Rate,Discount_Rate
4906,19,1350,0.9992,0.001,0.95
4907,32,1350,0.9992,0.001,0.95
4908,47,1350,0.9992,0.001,0.95
4909,4,1350,0.9992,0.001,0.95
4910,15,1350,0.9992,0.001,0.95
4911,37,1350,0.9992,0.001,0.95
4912,20,1350,0.9992,0.001,0.95
4913,4,1350,0.9992,0.001,0.95
4914,25,1350,0.9992,0.001,0.95
4915,9,1350,0.9992,0.001,0.95
4916,50,1350,0.9992,0.001,0.95
4917,27,1350,0.9992,0.001,0.95
4918,33,1350,0.9992,0.001,0.95
4919,0,1350,0.9992,0.001,0.95
4920,25,1350,0.9992,0.001,0.95
4921,40,1350,0.9992,0.001,0.95
4922,20,1350,0.9992,0.001,0.95
4923,24,1350,0.9992,0.001,0.95
4924,21,1350,0.9992,0.001,0.95
4925,14,1350,0.9992,0.001,0.95
4926,35,1350,0.9992,0.001,0.95
4927,34,1350,0.9992,0.001,0.95
4928,23,1350,0.9992,0.001,0.95
4929,29,1350,0.9992,0.001,0.95
4930,20,1350,0.9992,0.001,0.95
4931,27,1350,0.9992,0.001,0.95
4932,43,1350,0.9992,0.001,0.95
4933,14,1350,0.9992,0.001,0.95
4934,26,1350,0.9992,0.001,0.95
4935,23,1350,0.9992,0.001,0.95
4936,36,1350,0.9992,0.001,0.95
4937,27,1350,0.9992,0.001,0.95
4938,10,1350,0.9992,0.001,0.95
4939,38,1350,0.9992,0.001,0.95
4940,33,1350,0.9992,0.001,0.95
4941,32,1350,0.9992,0.001,0.95
4942,45,1350,0.9992,0.001,0.95
4943,2,1350,0.9992,0.001,0.95
4944,36,1350,0.9992,0.001,0.95
4945,26,1350,0.9992,0.001,0.95
4946,9,1350,0.9992,0.001,0.95
4947,10,1350,0.9992,0.001,0.95
4948,9,1350,0.9992,0.001,0.95
4949,37,1350,0.9992,0.001,0.95
4950,75,1350,0.9992,0.001,0.95
4951,17,1350,0.9992,0.001,0.95
4952,40,1350,0.9992,0.001,0.95
4953,25,1350,0.9992,0.001,0.95
4954,54,1350,0.9992,0.001,0.95
4955,39,1350,0.9992,0.001,0.95
4956,22,1350,0.9992,0.001,0.95
4957,72,1350,0.9992,0.001,0.95
4958,40,1350,0.9992,0.001,0.95
4959,48,1350,0.9992,0.001,0.95
4960,10,1350,0.9992,0.001,0.95
4961,18,1350,0.9992,0.001,0.95
4962,18,1350,0.9992,0.001,0.95
4963,30,1350,0.9992,0.001,0.95
4964,14,1350,0.9992,0.001,0.95
4965,2,1350,0.9992,0.001,0.95
4966,49,1350,0.9992,0.001,0.95
4967,30,1350,0.9992,0.001,0.95
4968,28,1350,0.9992,0.001,0.95
4969,59,1350,0.9992,0.001,0.95
4970,58,1350,0.9992,0.001,0.95
4971,35,1350,0.9992,0.001,0.95
4972,0,1350,0.9992,0.001,0.95
4973,5,1350,0.9992,0.001,0.95
4974,53,1350,0.9992,0.001,0.95
4975,35,1350,0.9992,0.001,0.95
4976,18,1350,0.9992,0.001,0.95
4977,27,1350,0.9992,0.001,0.95
4978,38,1350,0.9992,0.001,0.95
4979,9,1350,0.9992,0.001,0.95
4980,72,1350,0.9992,0.001,0.95
4981,55,1350,0.9992,0.001,0.95
4982,16,1350,0.9992,0.001,0.95
4983,31,1350,0.9992,0.001,0.95
4984,46,1350,0.9992,0.001,0.95
4985,59,1350,0.9992,0.001,0.95
4986,25,1350,0.9992,0.001,0.95
4987,36,1350,0.9992,0.001,0.95
4988,34,1350,0.9992,0.001,0.95
4989,45,1350,0.9992,0.001,0.95
4990,38,1350,0.9992,0.001,0.95
4991,40,1350,0.9992,0.001,0.95
4992,48,1350,0.9992,0.001,0.95
4993,21,1350,0.9992,0.001,0.95
4994,27,1350,0.9992,0.001,0.95
4995,59,1350,0.9992,0.001,0.95
4996,38,1350,0.9992,0.001,0.95
4997,30,1350,0.9992,0.001,0.95
4998,26,1350,0.9992,0.001,0.95
4999,42,1350,0.9992,0.001,0.95
5000,1,1350,0.9992,0.001,0.95
5001,37,1350,0.9992,0.001,0.95
5002,70,1350,0.9992,0.001,0.95
5003,18,1350,0.9992,0.001,0.95
5004,25,1350,0.9992,0.001,0.95
5005,25,1350,0.9992,0.001,0.95
5006,42,1350,0.9992,0.001,0.95
5007,54,1350,0.9992,0.001,0.95
5008,35,1350,0.9992,0.001,0.95
5009,13,1350,0.9992,0.001,0.95
5010,33,1350,0.9992,0.001,0.95
5011,12,1350,0.9992,0.001,0.95
5012,26,1350,0.9992,0.001,0.95
5013,21,1350,0.9992,0.001,0.95
5014,47,1350,0.9992,0.001,0.95
5015,51,1350,0.9992,0.001,0.95
5016,35,1350,0.9992,0.001,0.95
5017,42,1350,0.9992,0.001,0.95
5018,39,1350,0.9992,0.001,0.95
5019,36,1350,0.9992,0.001,0.95
5020,41,1350,0.9992,0.001,0.95
5021,55,1350,0.9992,0.001,0.95
5022,8,1350,0.9992,0.001,0.95
5023,24,1350,0.9992,0.001,0.95
5024,18,1350,0.9992,0.001,0.95
5025,27,1350,0.9992,0.001,0.95
5026,8,1350,0.9992,0.001,0.95
5027,33,1350,0.9992,0.001,0.95
5028,7,1350,0.9992,0.001,0.95
5029,60,1350,0.9992,0.001,0.95
5030,38,1350,0.9992,0.001,0.95
5031,38,1350,0.9992,0.001,0.95
5032,16,1350,0.9992,0.001,0.95
5033,26,1350,0.9992,0.001,0.95
5034,58,1350,0.9992,0.001,0.95
5035,46,1350,0.9992,0.001,0.95
5036,5,1350,0.9992,0.001,0.95
5037,32,1350,0.9992,0.001,0.95
5038,36,1350,0.9992,0.001,0.95
5039,7,1350,0.9992,0.001,0.95
5040,19,1350,0.9992,0.001,0.95
5041,55,1350,0.9992,0.001,0.95
5042,50,1350,0.9992,0.001,0.95
5043,48,1350,0.9992,0.001,0.95
5044,11,1350,0.9992,0.001,0.95
5045,41,1350,0.9992,0.001,0.95
5046,23,1350,0.9992,0.001,0.95
5047,59,1350,0.9992,0.001,0.95
5048,19,1350,0.9992,0.001,0.95
5049,15,1350,0.9992,0.001,0.95
5050,19,1350,0.9992,0.001,0.95
5051,6,1350,0.9992,0.001,0.95
5052,36,1350,0.9992,0.001,0.95
5053,47,1350,0.9992,0.001,0.95
5054,10,1350,0.9992,0.001,0.95
5055,35,1350,0.9992,0.001,0.95
5056,30,1350,0.9992,0.001,0.95
5057,18,1350,0.9992,0.001,0.95
5058,40,1350,0.9992,0.001,0.95
5059,36,1350,0.9992,0.001,0.95
5060,19,1350,0.9992,0.001,0.95
5061,24,1350,0.9992,0.001,0.95
5062,56,1350,0.9992,0.001,0.95
5063,47,1350,0.9992,0.001,0.95
5064,25,1350,0.9992,0.001,0.95
5065,10,1350,0.9992,0.001,0.95
5066,32,1350,0.9992,0.001,0.95
5067,37,1350,0.9992,0.001,0.95
5068,44,1350,0.9992,0.001,0.95
5069,25,1350,0.9992,0.001,0.95
5070,16,1350,0.9992,0.001,0.95
5071,45,1350,0.9992,0.001,0.95
5072,35,1350,0.9992,0.001,0.95
5073,55,1350,0.9992,0.001,0.95
5074,29,1350,0.9992,0.001,0.95
5075,19,1350,0.9992,0.001,0.95
5076,43,1350,0.9992,0.001,0.95
5077,35,1350,0.9992,0.001,0.95
5078,57,1350,0.9992,0.001,0.95
5079,22,1350,0.9992,0.001,0.95
5080,13,1350,0.9992,0.001,0.95
5081,40,1350,0.9992,0.001,0.95
5082,35,1350,0.9992,0.001,0.95
5083,13,1350,0.9992,0.001,0.95
5084,8,1350,0.9992,0.001,0.95
5085,3,1350,0.9992,0.001,0.95
5086,27,1350,0.9992,0.001,0.95
5087,23,1350,0.9992,0.001,0.95
5088,18,1350,0.9992,0.001,0.95
5089,56,1350,0.9992,0.001,0.95
5090,41,1350,0.9992,0.001,0.95
5091,50,1350,0.9992,0.001,0.95
5092,20,1350,0.9992,0.001,0.95
5093,63,1350,0.9992,0.001,0.95
5094,39,1350,0.9992,0.001,0.95
5095,19,1350,0.9992,0.001,0.95
5096,13,1350,0.9992,0.001,0.95
5097,36,1350,0.9992,0.001,0.95
5098,8,1350,0.9992,0.001,0.95
5099,51,1350,0.9992,0.001,0.95
5100,28,1350,0.9992,0.001,0.95
5101,23,1350,0.9992,0.001,0.95
5102,36,1350,0.9992,0.001,0.95
5103,36,1350,0.9992,0.001,0.95
5104,37,1350,0.9992,0.001,0.95
5105,17,1350,0.9992,0.001,0.95
5106,40,1350,0.9992,0.001,0.95
5107,21,1350,0.9992,0.001,0.95
5108,45,1350,0.9992,0.001,0.95
5109,56,1350,0.9992,0.001,0.95
5110,35,1350,0.9992,0.001,0.95
5111,42,1350,0.9992,0.001,0.95
5112,63,1350,0.9992,0.001,0.95
5113,18,1350,0.9992,0.001,0.95
5114,15,1350,0.9992,0.001,0.95
5115,19,1350,0.9992,0.001,0.95
5116,11,1350,0.9992,0.001,0.95
5117,24,1350,0.9992,0.001,0.95
5118,37,1350,0.9992,0.001,0.95
5119,26,1350,0.9992,0.001,0.95
5120,26,1350,0.9992,0.001,0.95
5121,14,1350,0.9992,0.001,0.95
5122,30,1350,0.9992,0.001,0.95
5123,21,1350,0.9992,0.001,0.95
5124,29,1350,0.9992,0.001,0.95
5125,50,1350,0.9992,0.001,0.95
5126,21,1350,0.9992,0.001,0.95
5127,43,1350,0.9992,0.001,0.95
5128,45,1350,0.9992,0.001,0.95
5129,23,1350,0.9992,0.001,0.95
5130,14,1350,0.9992,0.001,0.95
5131,15,1350,0.9992,0.001,0.95
5132,39,1350,0.9992,0.001,0.95
5133,19,1350,0.9992,0.001,0.95
5134,14,1350,0.9992,0.001,0.95
5135,14,1350,0.9992,0.001,0.95
5136,49,1350,0.9992,0.001,0.95
5137,27,1350,0.9992,0.001,0.95
5138,24,1350,0.9992,0.001,0.95
5139,46,1350,0.9992,0.001,0.95
5140,43,1350,0.9992,0.001,0.95
5141,25,1350,0.9992,0.001,0.95
5142,32,1350,0.9992,0.001,0.95
5143,30,1350,0.9992,0.001,0.95
5144,32,1350,0.9992,0.001,0.95
5145,40,1350,0.9992,0.001,0.95
5146,38,1350,0.9992,0.001,0.95
5147,32,1350,0.9992,0.001,0.95
5148,14,1350,0.9992,0.001,0.95
5149,32,1350,0.9992,0.001,0.95
5150,31,1350,0.9992,0.001,0.95
5151,47,1350,0.9992,0.001,0.95
5152,17,1350,0.9992,0.001,0.95
5153,48,1350,0.9992,0.001,0.95
5154,18,1350,0.9992,0.001,0.95
5155,15,1350,0.9992,0.001,0.95
5156,10,1350,0.9992,0.001,0.95
5157,37,1350,0.9992,0.001,0.95
5158,23,1350,0.9992,0.001,0.95
5159,17,1350,0.9992,0.001,0.95
5160,56,1350,0.9992,0.001,0.95
5161,30,1350,0.9992,0.001,0.95
5162,53,1350,0.9992,0.001,0.95
5163,22,1350,0.9992,0.001,0.95
5164,34,1350,0.9992,0.001,0.95
5165,52,1350,0.9992,0.001,0.95
5166,29,1350,0.9992,0.001,0.95
5167,48,1350,0.9992,0.001,0.95
5168,25,1350,0.9992,0.001,0.95
5169,54,1350,0.9992,0.001,0.95
5170,38,1350,0.9992,0.001,0.95
5171,58,1350,0.9992,0.001,0.95
5172,12,1350,0.9992,0.001,0.95
5173,58,1350,0.9992,0.001,0.95
5174,56,1350,0.9992,0.001,0.95
5175,20,1350,0.9992,0.001,0.95
5176,37,1350,0.9992,0.001,0.95
5177,38,1350,0.9992,0.001,0.95
5178,56,1350,0.9992,0.001,0.95
5179,11,1350,0.9992,0.001,0.95
5180,11,1350,0.9992,0.001,0.95
5181,14,1350,0.9992,0.001,0.95
5182,13,1350,0.9992,0.001,0.95
5183,32,1350,0.9992,0.001,0.95
5184,18,1350,0.9992,0.001,0.95
5185,16,1350,0.9992,0.001,0.95
5186,36,1350,0.9992,0.001,0.95
5187,27,1350,0.9992,0.001,0.95
5188,19,1350,0.9992,0.001,0.95
5189,19,1350,0.9992,0.001,0.95
5190,17,1350,0.9992,0.001,0.95
5191,40,1350,0.9992,0.001,0.95
5192,20,1350,0.9992,0.001,0.95
5193,33,1350,0.9992,0.001,0.95
5194,25,1350,0.9992,0.001,0.95
5195,22,1350,0.9992,0.001,0.95
5196,41,1350,0.9992,0.001,0.95
5197,31,1350,0.9992,0.001,0.95
5198,45,1350,0.9992,0.001,0.95
5199,30,1350,0.9992,0.001,0.95
5200,38,1350,0.9992,0.001,0.95
5201,15,1350,0.9992,0.001,0.95
5202,34,1350,0.9992,0.001,0.95
5203,37,1350,0.9992,0.001,0.95
5204,35,1350,0.9992,0.001,0.95
5205,46,1350,0.9992,0.001,0.95
5206,30,1350,0.9992,0.001,0.95
5207,28,1350,0.9992,0.001,0.95
5208,26,1350,0.9992,0.001,0.95
5209,45,1350,0.9992,0.001,0.95
5210,25,1350,0.9992,0.001,0.95
5211,19,1350,0.9992,0.001,0.95
5212,32,1350,0.9992,0.001,0.95
5213,30,1350,0.9992,0.001,0.95
5214,14,1350,0.9992,0.001,0.95
5215,26,1350,0.9992,0.001,0.95
5216,10,1350,0.9992,0.001,0.95
5217,54,1350,0.9992,0.001,0.95
5218,37,1350,0.9992,0.001,0.95
5219,11,1350,0.9992,0.001,0.95
5220,36,1350,0.9992,0.001,0.95
5221,36,1350,0.9992,0.001,0.95
5222,14,1350,0.9992,0.001,0.95
5223,50,1350,0.9992,0.001,0.95
5224,35,1350,0.9992,0.001,0.95
5225,43,1350,0.9992,0.001,0.95
5226,56,1350,0.9992,0.001,0.95
5227,24,1350,0.9992,0.001,0.95
5228,12,1350,0.9992,0.001,0.95
5229,27,1350,0.9992,0.001,0.95
5230,28,1350,0.9992,0.001,0.95
5231,17,1350,0.9992,0.001,0.95
5232,24,1350,0.9992,0.001,0.95
5233,18,1350,0.9992,0.001,0.95
5234,34,1350,0.9992,0.001,0.95
5235,18,1350,0.9992,0.001,0.95
5236,31,1350,0.9992,0.001,0.95
5237,17,1350,0.9992,0.001,0.95
5238,11,1350,0.9992,0.001,0.95
5239,35,1350,0.9992,0.001,0.95
5240,45,1350,0.9992,0.001,0.95
5241,18,1350,0.9992,0.001,0.95
5242,38,1350,0.9992,0.001,0.95
5243,55,1350,0.9992,0.001,0.95
5244,13,1350,0.9992,0.001,0.95
5245,44,1350,0.9992,0.001,0.95
5246,53,1350,0.9992,0.001,0.95
5247,31,1350,0.9992,0.001,0.95
5248,34,1350,0.9992,0.001,0.95
5249,18,1350,0.9992,0.001,0.95
5250,10,1350,0.9992,0.001,0.95
5251,62,1350,0.9992,0.001,0.95
5252,59,1350,0.9992,0.001,0.95
5253,59,1350,0.9992,0.001,0.95
5254,67,1350,0.9992,0.001,0.95
5255,45,1350,0.9992,0.001,0.95
5256,46,1350,0.9992,0.001,0.95
5257,7,1350,0.9992,0.001,0.95
5258,39,1350,0.9992,0.001,0.95
5259,17,1350,0.9992,0.001,0.95
5260,30,1350,0.9992,0.001,0.95
5261,27,1350,0.9992,0.001,0.95
5262,21,1350,0.9992,0.001,0.95
5263,42,1350,0.9992,0.001,0.95
5264,31,1350,0.9992,0.001,0.95
5265,34,1350,0.9992,0.001,0.95
5266,20,1350,0.9992,0.001,0.95
5267,54,1350,0.9992,0.001,0.95
5268,40,1350,0.9992,0.001,0.95
5269,14,1350,0.9992,0.001,0.95
5270,49,1350,0.9992,0.001,0.95
5271,29,1350,0.9992,0.001,0.95
5272,54,1350,0.9992,0.001,0.95
5273,17,1350,0.9992,0.001,0.95
5274,40,1350,0.9992,0.001,0.95
5275,21,1350,0.9992,0.001,0.95
5276,20,1350,0.9992,0.001,0.95
5277,40,1350,0.9992,0.001,0.95
5278,49,1350,0.9992,0.001,0.95
5279,16,1350,0.9992,0.001,0.95
5280,40,1350,0.9992,0.001,0.95
5281,41,1350,0.9992,0.001,0.95
5282,12,1350,0.9992,0.001,0.95
5283,26,1350,0.9992,0.001,0.95
5284,14,1350,0.9992,0.001,0.95
5285,46,1350,0.9992,0.001,0.95
5286,28,1350,0.9992,0.001,0.95
5287,65,1350,0.9992,0.001,0.95
5288,57,1350,0.9992,0.001,0.95
5289,27,1350,0.9992,0.001,0.95
5290,18,1350,0.9992,0.001,0.95
5291,3,1350,0.9992,0.001,0.95
5292,40,1350,0.9992,0.001,0.95
5293,21,1350,0.9992,0.001,0.95
5294,45,1350,0.9992,0.001,0.95
5295,34,1350,0.9992,0.001,0.95
5296,31,1350,0.9992,0.001,0.95
5297,15,1350,0.9992,0.001,0.95
5298,42,1350,0.9992,0.001,0.95
5299,44,1350,0.9992,0.001,0.95
5300,18,1350,0.9992,0.001,0.95
5301,53,1350,0.9992,0.001,0.95
5302,26,1350,0.9992,0.001,0.95
5303,45,1350,0.9992,0.001,0.95
5304,61,1350,0.9992,0.001,0.95
5305,41,1350,0.9992,0.001,0.95
5306,65,1350,0.9992,0.001,0.95
5307,38,1350,0.9992,0.001,0.95
5308,15,1350,0.9992,0.001,0.95
5309,65,1350,0.9992,0.001,0.95
5310,21,1350,0.9992,0.001,0.95
5311,21,1350,0.9992,0.001,0.95
5312,62,1350,0.9992,0.001,0.95
5313,58,1350,0.9992,0.001,0.95
5314,71,1350,0.9992,0.001,0.95
5315,37,1350,0.9992,0.001,0.95
5316,59,1350,0.9992,0.001,0.95
5317,22,1350,0.9992,0.001,0.95
5318,14,1350,0.9992,0.001,0.95
5319,16,1350,0.9992,0.001,0.95
5320,15,1350,0.9992,0.001,0.95
5321,71,1350,0.9992,0.001,0.95
5322,20,1350,0.9992,0.001,0.95
5323,24,1350,0.9992,0.001,0.95
5324,22,1350,0.9992,0.001,0.95
5325,33,1350,0.9992,0.001,0.95
5326,70,1350,0.9992,0.001,0.95
5327,46,1350,0.9992,0.001,0.95
5328,39,1350,0.9992,0.001,0.95
5329,62,1350,0.9992,0.001,0.95
5330,3,1350,0.9992,0.001,0.95
5331,40,1350,0.9992,0.001,0.95
5332,41,1350,0.9992,0.001,0.95
5333,46,1350,0.9992,0.001,0.95
5334,18,1350,0.9992,0.001,0.95
5335,40,1350,0.9992,0.001,0.95
5336,42,1350,0.9992,0.001,0.95
5337,22,1350,0.9992,0.001,0.95
5338,52,1350,0.9992,0.001,0.95
5339,9,1350,0.9992,0.001,0.95
5340,31,1350,0.9992,0.001,0.95
5341,9,1350,0.9992,0.001,0.95
5342,36,1350,0.9992,0.001,0.95
5343,24,1350,0.9992,0.001,0.95
5344,19,1350,0.9992,0.001,0.95
5345,47,1350,0.9992,0.001,0.95
5346,26,1350,0.9992,0.001,0.95
5347,56,1350,0.9992,0.001,0.95
5348,24,1350,0.9992,0.001,0.95
5349,38,1350,0.9992,0.001,0.95
5350,45,1350,0.9992,0.001,0.95
5351,56,1350,0.9992,0.001,0.95
5352,37,1350,0.9992,0.001,0.95
5353,6,1350,0.9992,0.001,0.95
5354,46,1350,0.9992,0.001,0.95
5355,34,1350,0.9992,0.001,0.95
5356,31,1350,0.9992,0.001,0.95
5357,46,1350,0.9992,0.001,0.95
5358,10,1350,0.9992,0.001,0.95
5359,30,1350,0.9992,0.001,0.95
5360,54,1350,0.9992,0.001,0.95
5361,35,1350,0.9992,0.001,0.95
5362,15,1350,0.9992,0.001,0.95
5363,22,1350,0.9992,0.001,0.95
5364,17,1350,0.9992,0.001,0.95
5365,40,1350,0.9992,0.001,0.95
5366,29,1350,0.9992,0.001,0.95
5367,37,1350,0.9992,0.001,0.95
5368,18,1350,0.9992,0.001,0.95
5369,24,1350,0.9992,0.001,0.95
5370,22,1350,0.9992,0.001,0.95
5371,27,1350,0.9992,0.001,0.95
5372,60,1350,0.9992,0.001,0.95
5373,19,1350,0.9992,0.001,0.95
5374,26,1350,0.9992,0.001,0.95
5375,15,1350,0.9992,0.001,0.95
5376,27,1350,0.9992,0.001,0.95
5377,42,1350,0.9992,0.001,0.95
5378,16,1350,0.9992,0.001,0.95
5379,29,1350,0.9992,0.001,0.95
5380,33,1350,0.9992,0.001,0.95
5381,20,1350,0.9992,0.001,0.95
5382,13,1350,0.9992,0.001,0.95
5383,14,1350,0.9992,0.001,0.95
5384,22,1350,0.9992,0.001,0.95
5385,53,1350,0.9992,0.001,0.95
5386,32,1350,0.9992,0.001,0.95
5387,26,1350,0.9992,0.001,0.95
5388,25,1350,0.9992,0.001,0.95
5389,36,1350,0.9992,0.001,0.95
5390,12,1350,0.9992,0.001,0.95
5391,38,1350,0.9992,0.001,0.95
5392,12,1350,0.9992,0.001,0.95
5393,35,1350,0.9992,0.001,0.95
5394,37,1350,0.9992,0.001,0.95
5395,49,1350,0.9992,0.001,0.95
5396,40,1350,0.9992,0.001,0.95
5397,16,1350,0.9992,0.001,0.95
5398,46,1350,0.9992,0.001,0.95
5399,62,1350,0.9992,0.001,0.95
5400,52,1350,0.9992,0.001,0.95
5401,40,1350,0.9992,0.001,0.95
5402,37,1350,0.9992,0.001,0.95
5403,36,1350,0.9992,0.001,0.95
5404,29,1350,0.9992,0.001,0.95
5405,39,1350,0.9992,0.001,0.95
5406,60,1350,0.9992,0.001,0.95
5407,6,1350,0.9992,0.001,0.95
5408,72,1350,0.9992,0.001,0.95
5409,28,1350,0.9992,0.001,0.95
5410,46,1350,0.9992,0.001,0.95
5411,47,1350,0.9992,0.001,0.95
5412,23,1350,0.9992,0.001,0.95
5413,20,1350,0.9992,0.001,0.95
5414,25,1350,0.9992,0.001,0.95
5415,59,1350,0.9992,0.001,0.95
5416,50,1350,0.9992,0.001,0.95
5417,33,1350,0.9992,0.001,0.95
5418,56,1350,0.9992,0.001,0.95
5419,47,1350,0.9992,0.001,0.95
5420,3,1350,0.9992,0.001,0.95
5421,70,1350,0.9992,0.001,0.95
5422,21,1350,0.9992,0.001,0.95
5423,33,1350,0.9992,0.001,0.95
5424,15,1350,0.9992,0.001,0.95
5425,55,1350,0.9992,0.001,0.95
5426,40,1350,0.9992,0.001,0.95
5427,5,1350,0.9992,0.001,0.95
5428,29,1350,0.9992,0.001,0.95
5429,52,1350,0.9992,0.001,0.95
5430,27,1350,0.9992,0.001,0.95
5431,36,1350,0.9992,0.001,0.95
5432,14,1350,0.9992,0.001,0.95
5433,40,1350,0.9992,0.001,0.95
5434,59,1350,0.9992,0.001,0.95
5435,21,1350,0.9992,0.001,0.95
5436,25,1350,0.9992,0.001,0.95
5437,16,1350,0.9992,0.001,0.95
5438,31,1350,0.9992,0.001,0.95
5439,8,1350,0.9992,0.001,0.95
5440,20,1350,0.9992,0.001,0.95
5441,23,1350,0.9992,0.001,0.95
5442,23,1350,0.9992,0.001,0.95
5443,53,1350,0.9992,0.001,0.95
5444,53,1350,0.9992,0.001,0.95
5445,20,1350,0.9992,0.001,0.95
5446,48,1350,0.9992,0.001,0.95
5447,34,1350,0.9992,0.001,0.95
5448,13,1350,0.9992,0.001,0.95
5449,9,1350,0.9992,0.001,0.95
5450,56,1350,0.9992,0.001,0.95
5451,25,1350,0.9992,0.001,0.95
5452,50,1350,0.9992,0.001,0.95
5453,20,1350,0.9992,0.001,0.95
5454,18,1350,0.9992,0.001,0.95
5455,25,1350,0.9992,0.001,0.95
5456,16,1350,0.9992,0.001,0.95
5457,53,1350,0.9992,0.001,0.95
5458,30,1350,0.9992,0.001,0.95
5459,21,1350,0.9992,0.001,0.95
5460,37,1350,0.9992,0.001,0.95
5461,21,1350,0.9992,0.001,0.95
5462,51,1350,0.9992,0.001,0.95
5463,21,1350,0.9992,0.001,0.95
5464,42,1350,0.9992,0.001,0.95
5465,50,1350,0.9992,0.001,0.95
5466,15,1350,0.9992,0.001,0.95
5467,43,1350,0.9992,0.001,0.95
5468,50,1350,0.9992,0.001,0.95
5469,25,1350,0.9992,0.001,0.95
5470,41,1350,0.9992,0.001,0.95
5471,83,1350,0.9992,0.001,0.95
5472,57,1350,0.9992,0.001,0.95
5473,27,1350,0.9992,0.001,0.95
5474,68,1350,0.9992,0.001,0.95
5475,38,1350,0.9992,0.001,0.95
5476,31,1350,0.9992,0.001,0.95
5477,45,1350,0.9992,0.001,0.95
5478,48,1350,0.9992,0.001,0.95
5479,6,1350,0.9992,0.001,0.95
5480,30,1350,0.9992,0.001,0.95
5481,56,1350,0.9992,0.001,0.95
5482,25,1350,0.9992,0.001,0.95
5483,5,1350,0.9992,0.001,0.95
5484,29,1350,0.9992,0.001,0.95
5485,20,1350,0.9992,0.001,0.95
5486,63,1350,0.9992,0.001,0.95
5487,39,1350,0.9992,0.001,0.95
5488,8,1350,0.9992,0.001,0.95
5489,42,1350,0.9992,0.001,0.95
5490,86,1350,0.9992,0.001,0.95
5491,48,1350,0.9992,0.001,0.95
5492,58,1350,0.9992,0.001,0.95
5493,40,1350,0.9992,0.001,0.95
5494,66,1350,0.9992,0.001,0.95
5495,21,1350,0.9992,0.001,0.95
5496,41,1350,0.9992,0.001,0.95
5497,13,1350,0.9992,0.001,0.95
5498,29,1350,0.9992,0.001,0.95
5499,33,1350,0.9992,0.001,0.95
5500,35,1350,0.9992,0.001,0.95
5501,35,1350,0.9992,0.001,0.95
5502,51,1350,0.9992,0.001,0.95
5503,35,1350,0.9992,0.001,0.95
5504,22,1350,0.9992,0.001,0.95
5505,32,1350,0.9992,0.001,0.95
5506,37,1350,0.9992,0.001,0.95
5507,49,1350,0.9992,0.001,0.95
5508,61,1350,0.9992,0.001,0.95
5509,13,1350,0.9992,0.001,0.95
5510,46,1350,0.9992,0.001,0.95
5511,28,1350,0.9992,0.001,0.95
5512,70,1350,0.9992,0.001,0.95
5513,13,1350,0.9992,0.001,0.95
5514,18,1350,0.9992,0.001,0.95
5515,72,1350,0.9992,0.001,0.95
5516,37,1350,0.9992,0.001,0.95
5517,29,1350,0.9992,0.001,0.95
5518,28,1350,0.9992,0.001,0.95
5519,27,1350,0.9992,0.001,0.95
5520,13,1350,0.9992,0.001,0.95
5521,25,1350,0.9992,0.001,0.95
5522,32,1350,0.9992,0.001,0.95
5523,63,1350,0.9992,0.001,0.95
5524,43,1350,0.9992,0.001,0.95
5525,49,1350,0.9992,0.001,0.95
5526,21,1350,0.9992,0.001,0.95
5527,29,1350,0.9992,0.001,0.95
5528,28,1350,0.9992,0.001,0.95
5529,23,1350,0.9992,0.001,0.95
5530,7,1350,0.9992,0.001,0.95
5531,40,1350,0.9992,0.001,0.95
5532,8,1350,0.9992,0.001,0.95
5533,46,1350,0.9992,0.001,0.95
5534,44,1350,0.9992,0.001,0.95
5535,40,1350,0.9992,0.001,0.95
5536,28,1350,0.9992,0.001,0.95
5537,58,1350,0.9992,0.001,0.95
5538,30,1350,0.9992,0.001,0.95
5539,23,1350,0.9992,0.001,0.95
5540,22,1350,0.9992,0.001,0.95
5541,63,1350,0.9992,0.001,0.95
5542,41,1350,0.9992,0.001,0.95
5543,29,1350,0.9992,0.001,0.95
5544,39,1350,0.9992,0.001,0.95
5545,36,1350,0.9992,0.001,0.95
5546,61,1350,0.9992,0.001,0.95
5547,19,1350,0.9992,0.001,0.95
5548,49,1350,0.9992,0.001,0.95
5549,33,1350,0.9992,0.001,0.95
5550,36,1350,0.9992,0.001,0.95
5551,27,1350,0.9992,0.001,0.95
5552,24,1350,0.9992,0.001,0.95
5553,12,1350,0.9992,0.001,0.95
5554,70,1350,0.9992,0.001,0.95
5555,26,1350,0.9992,0.001,0.95
5556,51,1350,0.9992,0.001,0.95
5557,12,1350,0.9992,0.001,0.95
5558,25,1350,0.9992,0.001,0.95
5559,49,1350,0.9992,0.001,0.95
5560,42,1350,0.9992,0.001,0.95
5561,19,1350,0.9992,0.001,0.95
5562,52,1350,0.9992,0.001,0.95
5563,19,1350,0.9992,0.001,0.95
5564,45,1350,0.9992,0.001,0.95
5565,23,1350,0.9992,0.001,0.95
5566,37,1350,0.9992,0.001,0.95
5567,32,1350,0.9992,0.001,0.95
5568,51,1350,0.9992,0.001,0.95
5569,39,1350,0.9992,0.001,0.95
